"created_at","modified_at","id","pincode","district","country","idirect_state","cersai_state"
"","",19066,"416403","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19067,"416406","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19068,"416407","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19069,"416409","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19070,"416411","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19071,"416412","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19072,"416413","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19073,"416417","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19074,"416418","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19075,"416419","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19076,"416420","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19077,"416436","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19078,"416309","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19079,"416401","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19080,"416408","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19081,"416414","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19082,"416437","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19083,"415301","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19084,"415302","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19085,"415418","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19086,"412302","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19087,"416320","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19088,"416312","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19089,"416404","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19090,"416410","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19091,"416416","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19092,"416306","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19093,"416415","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19094,"415409","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19095,"416308","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19096,"416311","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19097,"415311","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19098,"416405","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19099,"415315","SANGLI","INDIA","MAHARASHTRA","MH"
"","",19100,"148025","SANGRUR","INDIA","PUNJAB","PB"
"","",19101,"148031","SANGRUR","INDIA","PUNJAB","PB"
"","",19102,"148024","SANGRUR","INDIA","PUNJAB","PB"
"","",19103,"148026","SANGRUR","INDIA","PUNJAB","PB"
"","",19104,"147204","SANGRUR","INDIA","PUNJAB","PB"
"","",19105,"148002","SANGRUR","INDIA","PUNJAB","PB"
"","",19106,"148017","SANGRUR","INDIA","PUNJAB","PB"
"","",19107,"148018","SANGRUR","INDIA","PUNJAB","PB"
"","",19108,"148020","SANGRUR","INDIA","PUNJAB","PB"
"","",19109,"148022","SANGRUR","INDIA","PUNJAB","PB"
"","",19110,"148023","SANGRUR","INDIA","PUNJAB","PB"
"","",19111,"148027","SANGRUR","INDIA","PUNJAB","PB"
"","",19112,"148028","SANGRUR","INDIA","PUNJAB","PB"
"","",19113,"148029","SANGRUR","INDIA","PUNJAB","PB"
"","",19114,"148030","SANGRUR","INDIA","PUNJAB","PB"
"","",19115,"148033","SANGRUR","INDIA","PUNJAB","PB"
"","",19116,"148034","SANGRUR","INDIA","PUNJAB","PB"
"","",19117,"148035","SANGRUR","INDIA","PUNJAB","PB"
"","",19118,"148106","SANGRUR","INDIA","PUNJAB","PB"
"","",19119,"148001","SANGRUR","INDIA","PUNJAB","PB"
"","",19120,"140833","SANGRUR","INDIA","PUNJAB","PB"
"","",19121,"140835","SANGRUR","INDIA","PUNJAB","PB"
"","",19122,"148111","SANGRUR","INDIA","PUNJAB","PB"
"","",19123,"149024","SANGRUR","INDIA","PUNJAB","PB"
"","",19124,"387720","SANKHEDA","INDIA","GUJARAT","GJ"
"","",19125,"272325","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19126,"272111","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19127,"272264","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19128,"272162","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19129,"272173","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19130,"272159","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19131,"275159","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19132,"272125","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19133,"272126","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19134,"272154","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19135,"272164","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19136,"272165","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19137,"272172","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19138,"272175","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19139,"272176","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19140,"272199","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19141,"272270","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19142,"272271","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19143,"272170","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19144,"272059","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19145,"271262","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19146,"272476","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19147,"272521","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19148,"272100","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19149,"272122","SANT KABIR NAGAR","INDIA","UTTAR PRADESH","UP"
"","",19150,"111111","SANT RAVIDAS NAGAR (BHADOHI)","INDIA","UTTAR PRADESH","UP"
"","",19151,"121314","SANT RAVIDAS NAGAR (BHADOHI)","INDIA","UTTAR PRADESH","UP"
"","",19152,"221300","SANT RAVIDAS NAGAR (BHADOHI)","INDIA","UTTAR PRADESH","UP"
"","",19153,"832244","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19154,"831082","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19155,"831008","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19156,"832119","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19157,"832407","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19158,"833010","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19159,"835107","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19160,"833240","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19161,"837530","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19162,"833210","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19163,"813012","SARAIKELA-KHARSAWAN","INDIA","JHARKHAND","JH"
"","",19164,"841105","SARAN","INDIA","BIHAR","BR"
"","",19165,"841410","SARAN","INDIA","BIHAR","BR"
"","",19166,"841107","SARAN","INDIA","BIHAR","BR"
"","",19167,"841206","SARAN","INDIA","BIHAR","BR"
"","",19168,"841113","SARAN","INDIA","BIHAR","BR"
"","",19169,"841247","SARAN","INDIA","BIHAR","BR"
"","",19170,"841265","SARAN","INDIA","BIHAR","BR"
"","",19171,"841342","SARAN","INDIA","BIHAR","BR"
"","",19172,"841343","SARAN","INDIA","BIHAR","BR"
"","",19173,"841430","SARAN","INDIA","BIHAR","BR"
"","",19174,"841301","SARAN","INDIA","BIHAR","BR"
"","",19175,"841433","SARAN","INDIA","BIHAR","BR"
"","",19176,"841201","SARAN","INDIA","BIHAR","BR"
"","",19177,"841211","SARAN","INDIA","BIHAR","BR"
"","",19178,"841216","SARAN","INDIA","BIHAR","BR"
"","",19179,"841220","SARAN","INDIA","BIHAR","BR"
"","",19180,"841302","SARAN","INDIA","BIHAR","BR"
"","",19181,"841311","SARAN","INDIA","BIHAR","BR"
"","",19182,"841312","SARAN","INDIA","BIHAR","BR"
"","",19183,"841313","SARAN","INDIA","BIHAR","BR"
"","",19184,"841316","SARAN","INDIA","BIHAR","BR"
"","",19185,"841402","SARAN","INDIA","BIHAR","BR"
"","",19186,"841403","SARAN","INDIA","BIHAR","BR"
"","",19187,"841412","SARAN","INDIA","BIHAR","BR"
"","",19188,"841414","SARAN","INDIA","BIHAR","BR"
"","",19189,"841417","SARAN","INDIA","BIHAR","BR"
"","",19190,"841418","SARAN","INDIA","BIHAR","BR"
"","",19191,"841419","SARAN","INDIA","BIHAR","BR"
"","",19192,"841421","SARAN","INDIA","BIHAR","BR"
"","",19193,"841422","SARAN","INDIA","BIHAR","BR"
"","",19194,"841424","SARAN","INDIA","BIHAR","BR"
"","",19195,"841443","SARAN","INDIA","BIHAR","BR"
"","",19196,"841460","SARAN","INDIA","BIHAR","BR"
"","",19197,"844311","SARAN","INDIA","BIHAR","BR"
"","",19198,"841251","SARAN","INDIA","BIHAR","BR"
"","",19199,"841449","SARAN","INDIA","BIHAR","BR"
"","",19200,"841481","SARAN","INDIA","BIHAR","BR"
"","",19201,"842129","SARAN","INDIA","BIHAR","BR"
"","",19202,"842421","SARAN","INDIA","BIHAR","BR"
"","",19203,"841305","SARAN","INDIA","BIHAR","BR"
"","",19204,"841401","SARAN","INDIA","BIHAR","BR"
"","",19205,"841411","SARAN","INDIA","BIHAR","BR"
"","",19206,"841415","SARAN","INDIA","BIHAR","BR"
"","",19207,"841442","SARAN","INDIA","BIHAR","BR"
"","",19208,"841101","SARAN","INDIA","BIHAR","BR"
"","",19209,"841202","SARAN","INDIA","BIHAR","BR"
"","",19210,"841204","SARAN","INDIA","BIHAR","BR"
"","",19211,"841205","SARAN","INDIA","BIHAR","BR"
"","",19212,"841207","SARAN","INDIA","BIHAR","BR"
"","",19213,"841208","SARAN","INDIA","BIHAR","BR"
"","",19214,"841209","SARAN","INDIA","BIHAR","BR"
"","",19215,"841212","SARAN","INDIA","BIHAR","BR"
"","",19216,"841213","SARAN","INDIA","BIHAR","BR"
"","",19217,"841214","SARAN","INDIA","BIHAR","BR"
"","",19218,"841215","SARAN","INDIA","BIHAR","BR"
"","",19219,"841217","SARAN","INDIA","BIHAR","BR"
"","",19220,"841218","SARAN","INDIA","BIHAR","BR"
"","",19221,"841219","SARAN","INDIA","BIHAR","BR"
"","",19222,"841221","SARAN","INDIA","BIHAR","BR"
"","",19223,"841222","SARAN","INDIA","BIHAR","BR"
"","",19224,"841223","SARAN","INDIA","BIHAR","BR"
"","",19225,"841224","SARAN","INDIA","BIHAR","BR"
"","",19226,"841225","SARAN","INDIA","BIHAR","BR"
"","",19227,"410015","SATARA","INDIA","MAHARASHTRA","MH"
"","",19228,"415005","SATARA","INDIA","MAHARASHTRA","MH"
"","",19229,"415117","SATARA","INDIA","MAHARASHTRA","MH"
"","",19230,"415118","SATARA","INDIA","MAHARASHTRA","MH"
"","",19231,"415201","SATARA","INDIA","MAHARASHTRA","MH"
"","",19232,"415210","SATARA","INDIA","MAHARASHTRA","MH"
"","",19233,"415529","SATARA","INDIA","MAHARASHTRA","MH"
"","",19234,"415554","SATARA","INDIA","MAHARASHTRA","MH"
"","",19235,"412600","SATARA","INDIA","MAHARASHTRA","MH"
"","",19236,"412800","SATARA","INDIA","MAHARASHTRA","MH"
"","",19237,"413013","SATARA","INDIA","MAHARASHTRA","MH"
"","",19238,"415312","SATARA","INDIA","MAHARASHTRA","MH"
"","",19239,"416540","SATARA","INDIA","MAHARASHTRA","MH"
"","",19240,"415501","SATARA","INDIA","MAHARASHTRA","MH"
"","",19241,"415502","SATARA","INDIA","MAHARASHTRA","MH"
"","",19242,"415503","SATARA","INDIA","MAHARASHTRA","MH"
"","",19243,"415504","SATARA","INDIA","MAHARASHTRA","MH"
"","",19244,"415505","SATARA","INDIA","MAHARASHTRA","MH"
"","",19245,"415506","SATARA","INDIA","MAHARASHTRA","MH"
"","",19246,"415507","SATARA","INDIA","MAHARASHTRA","MH"
"","",19247,"415508","SATARA","INDIA","MAHARASHTRA","MH"
"","",19248,"415509","SATARA","INDIA","MAHARASHTRA","MH"
"","",19249,"415510","SATARA","INDIA","MAHARASHTRA","MH"
"","",19250,"415511","SATARA","INDIA","MAHARASHTRA","MH"
"","",19251,"415512","SATARA","INDIA","MAHARASHTRA","MH"
"","",19252,"415513","SATARA","INDIA","MAHARASHTRA","MH"
"","",19253,"415514","SATARA","INDIA","MAHARASHTRA","MH"
"","",19254,"415515","SATARA","INDIA","MAHARASHTRA","MH"
"","",19255,"415516","SATARA","INDIA","MAHARASHTRA","MH"
"","",19256,"415517","SATARA","INDIA","MAHARASHTRA","MH"
"","",19257,"415518","SATARA","INDIA","MAHARASHTRA","MH"
"","",19258,"415519","SATARA","INDIA","MAHARASHTRA","MH"
"","",19259,"415520","SATARA","INDIA","MAHARASHTRA","MH"
"","",19260,"415521","SATARA","INDIA","MAHARASHTRA","MH"
"","",19261,"415522","SATARA","INDIA","MAHARASHTRA","MH"
"","",19262,"415523","SATARA","INDIA","MAHARASHTRA","MH"
"","",19263,"415524","SATARA","INDIA","MAHARASHTRA","MH"
"","",19264,"415525","SATARA","INDIA","MAHARASHTRA","MH"
"","",19265,"415526","SATARA","INDIA","MAHARASHTRA","MH"
"","",19266,"415527","SATARA","INDIA","MAHARASHTRA","MH"
"","",19267,"415528","SATARA","INDIA","MAHARASHTRA","MH"
"","",19268,"415530","SATARA","INDIA","MAHARASHTRA","MH"
"","",19269,"415536","SATARA","INDIA","MAHARASHTRA","MH"
"","",19270,"415537","SATARA","INDIA","MAHARASHTRA","MH"
"","",19271,"415538","SATARA","INDIA","MAHARASHTRA","MH"
"","",19272,"415539","SATARA","INDIA","MAHARASHTRA","MH"
"","",19273,"415540","SATARA","INDIA","MAHARASHTRA","MH"
"","",19274,"412802","SATARA","INDIA","MAHARASHTRA","MH"
"","",19275,"412804","SATARA","INDIA","MAHARASHTRA","MH"
"","",19276,"412805","SATARA","INDIA","MAHARASHTRA","MH"
"","",19277,"412806","SATARA","INDIA","MAHARASHTRA","MH"
"","",19278,"415003","SATARA","INDIA","MAHARASHTRA","MH"
"","",19279,"415004","SATARA","INDIA","MAHARASHTRA","MH"
"","",19280,"415010","SATARA","INDIA","MAHARASHTRA","MH"
"","",19281,"415011","SATARA","INDIA","MAHARASHTRA","MH"
"","",19282,"415012","SATARA","INDIA","MAHARASHTRA","MH"
"","",19283,"415013","SATARA","INDIA","MAHARASHTRA","MH"
"","",19284,"415014","SATARA","INDIA","MAHARASHTRA","MH"
"","",19285,"415212","SATARA","INDIA","MAHARASHTRA","MH"
"","",19286,"422803","SATARA","INDIA","MAHARASHTRA","MH"
"","",19287,"412801","SATARA","INDIA","MAHARASHTRA","MH"
"","",19288,"415015","SATARA","INDIA","MAHARASHTRA","MH"
"","",19289,"415019","SATARA","INDIA","MAHARASHTRA","MH"
"","",19290,"415020","SATARA","INDIA","MAHARASHTRA","MH"
"","",19291,"415021","SATARA","INDIA","MAHARASHTRA","MH"
"","",19292,"415022","SATARA","INDIA","MAHARASHTRA","MH"
"","",19293,"415023","SATARA","INDIA","MAHARASHTRA","MH"
"","",19294,"415102","SATARA","INDIA","MAHARASHTRA","MH"
"","",19295,"415103","SATARA","INDIA","MAHARASHTRA","MH"
"","",19296,"415104","SATARA","INDIA","MAHARASHTRA","MH"
"","",19297,"415105","SATARA","INDIA","MAHARASHTRA","MH"
"","",19298,"415106","SATARA","INDIA","MAHARASHTRA","MH"
"","",19299,"415107","SATARA","INDIA","MAHARASHTRA","MH"
"","",19300,"415108","SATARA","INDIA","MAHARASHTRA","MH"
"","",19301,"415109","SATARA","INDIA","MAHARASHTRA","MH"
"","",19302,"415111","SATARA","INDIA","MAHARASHTRA","MH"
"","",19303,"415112","SATARA","INDIA","MAHARASHTRA","MH"
"","",19304,"415115","SATARA","INDIA","MAHARASHTRA","MH"
"","",19305,"415116","SATARA","INDIA","MAHARASHTRA","MH"
"","",19306,"415122","SATARA","INDIA","MAHARASHTRA","MH"
"","",19307,"415124","SATARA","INDIA","MAHARASHTRA","MH"
"","",19308,"415114","SATARA","INDIA","MAHARASHTRA","MH"
"","",19309,"415205","SATARA","INDIA","MAHARASHTRA","MH"
"","",19310,"415206","SATARA","INDIA","MAHARASHTRA","MH"
"","",19311,"415207","SATARA","INDIA","MAHARASHTRA","MH"
"","",19312,"415209","SATARA","INDIA","MAHARASHTRA","MH"
"","",19313,"415211","SATARA","INDIA","MAHARASHTRA","MH"
"","",19314,"415556","SATARA","INDIA","MAHARASHTRA","MH"
"","",19315,"415120","SATARA","INDIA","MAHARASHTRA","MH"
"","",19316,"415574","SATARA","INDIA","MAHARASHTRA","MH"
"","",19317,"412603","SATARA","INDIA","MAHARASHTRA","MH"
"","",19318,"412803","SATARA","INDIA","MAHARASHTRA","MH"
"","",19319,"415110","SATARA","INDIA","MAHARASHTRA","MH"
"","",19320,"415002","SATARA","INDIA","MAHARASHTRA","MH"
"","",19321,"415001","SATARA","INDIA","MAHARASHTRA","MH"
"","",19322,"485111","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19323,"485775","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19324,"485771","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19325,"485005","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19326,"485112","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19327,"485113","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19328,"485114","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19329,"485115","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19330,"485221","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19331,"485226","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19332,"485331","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19333,"485334","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19334,"485441","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19335,"485446","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19336,"485447","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19337,"485551","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19338,"485661","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19339,"485666","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19340,"485772","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19341,"485773","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19342,"485774","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19343,"485778","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19344,"485881","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19345,"485780","SATNA","INDIA","MADHYA PRADESH","MP"
"","",19346,"485744","SATNA","INDIA","MADHYA PRADESH","MP"
